Map,Agent1,Agent2,Agent3,Agent4,Agent5,Rank,Avg_Winrate
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Gold,0.809961880559085
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Platinum,0.8091147818720881
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Diamond,0.8069123252858958
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Ascendant,0.805451080050826
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Immortal,0.8214824227022449
Fracture,Brimstone,Jett,Clove,Sage,Reyna,Radiant,0.8404574332909784
Fracture,Clove,Jett,Sova,Sage,Tejo,Iron,1.0018085556967387
Fracture,Clove,Jett,Sova,Sage,Tejo,Bronze,1.0028886065226599
Fracture,Clove,Jett,Sova,Sage,Tejo,Silver,1.0029944938585345
Fracture,Clove,Jett,Sova,Sage,Tejo,Gold,1.001956797966963
Fracture,Clove,Jett,Sova,Sage,Tejo,Platinum,1.0017450232952139
Fracture,Clove,Jett,Sova,Sage,Tejo,Diamond,1.002825074121135
Fracture,Clove,Jett,Sova,Sage,Tejo,Ascendant,0.9931681490893689
Fracture,Clove,Jett,Sova,Sage,Tejo,Immortal,1.0435705209656925
Fracture,Clove,Jett,Sova,Sage,Tejo,Radiant,1.019978822532825
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Iron,0.8044769165607792
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Bronze,0.8004955527318932
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Silver,0.7954976704786108
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Gold,0.7929140194832698
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Platinum,0.7853324862346464
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Diamond,0.7943329097839898
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Ascendant,0.7986531130876748
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Immortal,0.7869631512071156
Fracture,Harbor,Clove,Jett,Cypher,Deadlock,Radiant,0.719449385853452
Fracture,Astra,Clove,Jett,Cypher,Reyna,Iron,0.8036298178737822
Fracture,Astra,Clove,Jett,Cypher,Reyna,Bronze,0.8022744599745869
Fracture,Astra,Clove,Jett,Cypher,Reyna,Silver,0.8024227022448115
Fracture,Astra,Clove,Jett,Cypher,Reyna,Gold,0.7999872935196951
Fracture,Astra,Clove,Jett,Cypher,Reyna,Platinum,0.7967894959762811
Fracture,Astra,Clove,Jett,Cypher,Reyna,Diamond,0.797445997458704
Fracture,Astra,Clove,Jett,Cypher,Reyna,Ascendant,0.7914104193138501
Fracture,Astra,Clove,Jett,Cypher,Reyna,Immortal,0.7984625158831004
Fracture,Astra,Clove,Jett,Cypher,Reyna,Radiant,0.7964294790343075
Fracture,Viper,Jett,Clove,Neon,Skye,Iron,1.0016391359593393
Fracture,Viper,Jett,Clove,Neon,Skye,Bronze,1.0001567132570945
Fracture,Viper,Jett,Clove,Neon,Skye,Silver,0.9998814061838204
Fracture,Viper,Jett,Clove,Neon,Skye,Gold,1.002295637441762
Fracture,Viper,Jett,Clove,Neon,Skye,Platinum,0.9986954680220246
Fracture,Viper,Jett,Clove,Neon,Skye,Diamond,1.001194409148666
Fracture,Viper,Jett,Clove,Neon,Skye,Ascendant,1.0007285048708174
Fracture,Viper,Jett,Clove,Neon,Skye,Immortal,0.9661457009741634
Fracture,Viper,Jett,Clove,Neon,Skye,Radiant,1.04282930961457
Fracture,Omen,Clove,Jett,Sage,Reyna,Iron,0.8067005506141466
Fracture,Omen,Clove,Jett,Sage,Reyna,Bronze,0.8030580262600593
Fracture,Omen,Clove,Jett,Sage,Reyna,Silver,0.8018720880982635
Fracture,Omen,Clove,Jett,Sage,Reyna,Gold,0.7995425667090217
Fracture,Omen,Clove,Jett,Sage,Reyna,Platinum,0.7979119017365524
Fracture,Omen,Clove,Jett,Sage,Reyna,Diamond,0.7945023295213892
Fracture,Omen,Clove,Jett,Sage,Reyna,Ascendant,0.7939517153748412
Fracture,Omen,Clove,Jett,Sage,Reyna,Immortal,0.778280389665396
Fracture,Omen,Clove,Jett,Sage,Reyna,Radiant,0.833722998729352
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Iron,0.8111901736552308
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Bronze,0.8098771706903855
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Silver,0.8094536213468868
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Gold,0.8095383312155866
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Platinum,0.8102583650995341
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Diamond,0.8092630241423127
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Ascendant,0.8083735705209657
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Immortal,0.824574332909784
Fracture,Brimstone,Reyna,Clove,Jett,Deadlock,Radiant,0.8060228716645489
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Iron,0.8093900889453621
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Bronze,0.808860652265989
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Silver,0.8087759423972892
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Gold,0.8092842016094874
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Platinum,0.8103642524354087
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Diamond,0.8104913172384582
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Ascendant,0.8089030072003388
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Immortal,0.8444176196526895
Fracture,Brimstone,Clove,Deadlock,Sage,Jett,Radiant,0.8417492587886489
Fracture,Viper,Clove,Jett,Sage,Sova,Iron,0.9992884371029225
Fracture,Viper,Clove,Jett,Sage,Sova,Bronze,0.999690808979246
Fracture,Viper,Clove,Jett,Sage,Sova,Silver,0.9986954680220246
Fracture,Viper,Clove,Jett,Sage,Sova,Gold,0.9984625158831004
Fracture,Viper,Clove,Jett,Sage,Sova,Platinum,0.9983142736128758
Fracture,Viper,Clove,Jett,Sage,Sova,Diamond,0.9964506565014823
Fracture,Viper,Clove,Jett,Sage,Sova,Ascendant,0.9857772130453197
Fracture,Viper,Clove,Jett,Sage,Sova,Immortal,1.0191105463786532
Fracture,Viper,Clove,Jett,Sage,Sova,Radiant,1.0287886488775944
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Iron,0.8063828886065226
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Bronze,0.8030368487928844
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Silver,0.8020415078356629
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Gold,0.8010885218127912
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Platinum,0.8009402795425666
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Diamond,0.8026768318509107
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Ascendant,0.7996272765777213
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Immortal,0.8324523506988564
Fracture,Astra,Deadlock,Sage,Clove,Reyna,Radiant,0.8412833545108005
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Iron,0.8133079203727234
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Bronze,0.8110419313850064
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Silver,0.809411266412537
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Gold,0.8084159254553155
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Platinum,0.8091994917407879
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Diamond,0.8083523930537908
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Ascendant,0.810321897501059
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Immortal,0.8173739940703092
Fracture,Clove,Reyna,Deadlock,Jett,Chamber,Radiant,0.8053875476493011
Fracture,Astra,Clove,Jett,Sage,Reyna,Iron,0.8046886912325285
Fracture,Astra,Clove,Jett,Sage,Reyna,Bronze,0.8035874629394324
Fracture,Astra,Clove,Jett,Sage,Reyna,Silver,0.8032062685302839
Fracture,Astra,Clove,Jett,Sage,Reyna,Gold,0.8014697162219399
Fracture,Astra,Clove,Jett,Sage,Reyna,Platinum,0.7988225328250741
Fracture,Astra,Clove,Jett,Sage,Reyna,Diamond,0.7983566285472258
Fracture,Astra,Clove,Jett,Sage,Reyna,Ascendant,0.7954976704786108
Fracture,Astra,Clove,Jett,Sage,Reyna,Immortal,0.813159678102499
Fracture,Astra,Clove,Jett,Sage,Reyna,Radiant,0.832579415501906
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Iron,1.0038627700127065
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Bronze,1.0044980940279542
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Silver,1.003756882676832
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Gold,1.0039263024142313
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Platinum,1.0055993223210504
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Diamond,1.0053240152477763
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Ascendant,0.9956035578144855
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Immortal,1.0443752647183397
Fracture,Brimstone,Clove,Jett,Sova,Deadlock,Radiant,0.9832782719186786
Fracture,Harbor,Clove,Sage,Jett,Reyna,Iron,0.806277001270648
Fracture,Harbor,Clove,Sage,Jett,Reyna,Bronze,0.8031639135959339
Fracture,Harbor,Clove,Sage,Jett,Reyna,Silver,0.7977848369335028
Fracture,Harbor,Clove,Sage,Jett,Reyna,Gold,0.7950741211351122
Fracture,Harbor,Clove,Sage,Jett,Reyna,Platinum,0.7861160525201185
Fracture,Harbor,Clove,Sage,Jett,Reyna,Diamond,0.7916645489199492
Fracture,Harbor,Clove,Sage,Jett,Reyna,Ascendant,0.7992884371029224
Fracture,Harbor,Clove,Sage,Jett,Reyna,Immortal,0.7787251164760696
Fracture,Harbor,Clove,Sage,Jett,Reyna,Radiant,0.7543074968233799
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Iron,0.8076747141041931
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Bronze,0.8047310461668784
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Silver,0.8035662854722575
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Gold,0.8036509953409572
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Platinum,0.8041168996188055
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Diamond,0.8027403642524354
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Ascendant,0.80146971622194
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Immortal,0.8024015247776366
Fracture,Viper,Clove,Deadlock,Reyna,Jett,Radiant,0.8170986869970351
Fracture,Viper,Clove,Jett,Reyna,Sage,Iron,0.8066158407454468
Fracture,Viper,Clove,Jett,Reyna,Sage,Bronze,0.8050698856416773
Fracture,Viper,Clove,Jett,Reyna,Sage,Silver,0.8043922066920797
Fracture,Viper,Clove,Jett,Reyna,Sage,Gold,0.8040745446844558
Fracture,Viper,Clove,Jett,Reyna,Sage,Platinum,0.8029733163913596
Fracture,Viper,Clove,Jett,Reyna,Sage,Diamond,0.8003896653960186
Fracture,Viper,Clove,Jett,Reyna,Sage,Ascendant,0.7985472257518
Fracture,Viper,Clove,Jett,Reyna,Sage,Immortal,0.7993096145700974
Fracture,Viper,Clove,Jett,Reyna,Sage,Radiant,0.8515332486234646
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Iron,0.8055357899195256
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Bronze,0.8018085556967387
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Silver,0.796281236764083
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Gold,0.7943964421855146
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Platinum,0.7873655230834392
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Diamond,0.7952435408725116
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Ascendant,0.8027403642524354
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Immortal,0.8016603134265141
Fracture,Harbor,Clove,Jett,Deadlock,Sage,Radiant,0.7555993223210504
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Iron,0.8123761118170266
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Bronze,0.8097289284201611
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Silver,0.8092842016094876
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Gold,0.8082465057179161
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Platinum,0.8084582803896653
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Diamond,0.810872511647607
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Ascendant,0.8079923761118171
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Immortal,0.8266073697585768
Fracture,Clove,Deadlock,Jett,Reyna,Cypher,Radiant,0.810300720033884
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Iron,0.8101313002964845
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Bronze,0.8102160101651842
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Silver,0.8102795425667091
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Gold,0.8099618805590851
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Platinum,0.8091147818720881
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Diamond,0.8069123252858958
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Ascendant,0.8054510800508259
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Immortal,0.8214824227022448
Fracture,Brimstone,Jett,Clove,Reyna,Sage,Radiant,0.8404574332909784
Fracture,Astra,Reyna,Jett,Clove,Sage,Iron,0.8046886912325286
Fracture,Astra,Reyna,Jett,Clove,Sage,Bronze,0.8035874629394325
Fracture,Astra,Reyna,Jett,Clove,Sage,Silver,0.8032062685302838
Fracture,Astra,Reyna,Jett,Clove,Sage,Gold,0.8014697162219397
Fracture,Astra,Reyna,Jett,Clove,Sage,Platinum,0.7988225328250741
Fracture,Astra,Reyna,Jett,Clove,Sage,Diamond,0.7983566285472258
Fracture,Astra,Reyna,Jett,Clove,Sage,Ascendant,0.7954976704786108
Fracture,Astra,Reyna,Jett,Clove,Sage,Immortal,0.8131596781024989
Fracture,Astra,Reyna,Jett,Clove,Sage,Radiant,0.832579415501906
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Iron,0.8083100381194409
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Bronze,0.8055993223210505
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Silver,0.8036509953409572
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Gold,0.8032909783989834
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Platinum,0.8012579415501906
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Diamond,0.7969800931808556
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Ascendant,0.7971071579839051
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Immortal,0.7806099110546378
Fracture,Viper,Clove,Killjoy,Jett,Reyna,Radiant,0.8051969504447267
Fracture,Omen,Clove,Skye,Jett,Reyna,Iron,1.0050698856416773
Fracture,Omen,Clove,Skye,Jett,Reyna,Bronze,1.0007920372723422
Fracture,Omen,Clove,Skye,Jett,Reyna,Silver,0.9994578568403218
Fracture,Omen,Clove,Skye,Jett,Reyna,Gold,0.9978271918678527
Fracture,Omen,Clove,Skye,Jett,Reyna,Platinum,0.9949470563320626
Fracture,Omen,Clove,Skye,Jett,Reyna,Diamond,0.9933799237611183
Fracture,Omen,Clove,Skye,Jett,Reyna,Ascendant,0.993972892842016
Fracture,Omen,Clove,Skye,Jett,Reyna,Immortal,0.9417916137229987
Fracture,Omen,Clove,Skye,Jett,Reyna,Radiant,1.0228166031342651
Fracture,Brimstone,Neon,Clove,Sage,Jett,Iron,0.8067852604828463
Fracture,Brimstone,Neon,Clove,Sage,Jett,Bronze,0.8075688267683185
Fracture,Brimstone,Neon,Clove,Sage,Jett,Silver,0.8081829733163913
Fracture,Brimstone,Neon,Clove,Sage,Jett,Gold,0.8098983481575603
Fracture,Brimstone,Neon,Clove,Sage,Jett,Platinum,0.8078017789072427
Fracture,Brimstone,Neon,Clove,Sage,Jett,Diamond,0.8088394747988141
Fracture,Brimstone,Neon,Clove,Sage,Jett,Ascendant,0.8076111817026683
Fracture,Brimstone,Neon,Clove,Sage,Jett,Immortal,0.8248072850487083
Fracture,Brimstone,Neon,Clove,Sage,Jett,Radiant,0.8426598898771707
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Iron,0.8073358746293944
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Bronze,0.8028250741211351
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Silver,0.7969589157136807
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Gold,0.7946505717916137
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Platinum,0.7872596357475645
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Diamond,0.7940152477763659
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Ascendant,0.8022109275730623
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Immortal,0.7818170266836086
Fracture,Harbor,Clove,Deadlock,Reyna,Jett,Radiant,0.7198729351969504
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Iron,0.8077594239728929
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Bronze,0.8027191867852606
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Silver,0.8010461668784413
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Gold,0.7991190173655232
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Platinum,0.7990554849639983
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Diamond,0.796853028377806
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Ascendant,0.7968742058449809
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Immortal,0.7813722998729352
Fracture,Omen,Clove,Jett,Reyna,Deadlock,Radiant,0.7992884371029225
Fracture,Harbor,Clove,Sage,Reyna,Jett,Iron,0.806277001270648
Fracture,Harbor,Clove,Sage,Reyna,Jett,Bronze,0.8031639135959339
Fracture,Harbor,Clove,Sage,Reyna,Jett,Silver,0.7977848369335028
Fracture,Harbor,Clove,Sage,Reyna,Jett,Gold,0.7950741211351122
Fracture,Harbor,Clove,Sage,Reyna,Jett,Platinum,0.7861160525201185
Fracture,Harbor,Clove,Sage,Reyna,Jett,Diamond,0.7916645489199492
Fracture,Harbor,Clove,Sage,Reyna,Jett,Ascendant,0.7992884371029225
Fracture,Harbor,Clove,Sage,Reyna,Jett,Immortal,0.7787251164760696
Fracture,Harbor,Clove,Sage,Reyna,Jett,Radiant,0.7543074968233799
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Iron,0.8078441338415926
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Bronze,0.8072299872935197
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Silver,0.8073570520965692
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Gold,0.8094747988140617
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Platinum,0.8089453621346887
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Diamond,0.8111901736552308
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Ascendant,0.8105336721728083
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Immortal,0.8278991952562473
Fracture,Brimstone,Clove,Deadlock,Jett,Neon,Radiant,0.8082253282507412
Fracture,Clove,Jett,Neon,Deadlock,Sage,Iron,0.8100889453621347
Fracture,Clove,Jett,Neon,Deadlock,Sage,Bronze,0.8083947479881407
Fracture,Clove,Jett,Neon,Deadlock,Sage,Silver,0.8079711986446421
Fracture,Clove,Jett,Neon,Deadlock,Sage,Gold,0.8096653960186362
Fracture,Clove,Jett,Neon,Deadlock,Sage,Platinum,0.8091783142736129
Fracture,Clove,Jett,Neon,Deadlock,Sage,Diamond,0.813710292249047
Fracture,Clove,Jett,Neon,Deadlock,Sage,Ascendant,0.8142397289284202
Fracture,Clove,Jett,Neon,Deadlock,Sage,Immortal,0.8446293943244387
Fracture,Clove,Jett,Neon,Deadlock,Sage,Radiant,0.8486531130876747
Fracture,Viper,Clove,Reyna,Neon,Chamber,Iron,0.8055781448538755
Fracture,Viper,Clove,Reyna,Neon,Chamber,Bronze,0.8032274459974588
Fracture,Viper,Clove,Reyna,Neon,Chamber,Silver,0.8019779754341381
Fracture,Viper,Clove,Reyna,Neon,Chamber,Gold,0.8029944938585345
Fracture,Viper,Clove,Reyna,Neon,Chamber,Platinum,0.8012367640830157
Fracture,Viper,Clove,Reyna,Neon,Chamber,Diamond,0.7996272765777214
Fracture,Viper,Clove,Reyna,Neon,Chamber,Ascendant,0.7996272765777214
Fracture,Viper,Clove,Reyna,Neon,Chamber,Immortal,0.7750614146548073
Fracture,Viper,Clove,Reyna,Neon,Chamber,Radiant,0.8200847098686996
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Iron,0.8073358746293943
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Bronze,0.8028250741211351
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Silver,0.7969589157136807
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Gold,0.7946505717916137
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Platinum,0.7872596357475645
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Diamond,0.7940152477763659
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Ascendant,0.8022109275730622
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Immortal,0.7818170266836086
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Radiant,0.7198729351969504
Fracture,Omen,Deadlock,Clove,Jett,Neon,Iron,0.8044133841592547
Fracture,Omen,Deadlock,Clove,Jett,Neon,Bronze,0.8000720033883948
Fracture,Omen,Deadlock,Clove,Jett,Neon,Silver,0.7989495976281237
Fracture,Omen,Deadlock,Clove,Jett,Neon,Gold,0.7990554849639983
Fracture,Omen,Deadlock,Clove,Jett,Neon,Platinum,0.7977424819991528
Fracture,Omen,Deadlock,Clove,Jett,Neon,Diamond,0.7987801778907243
Fracture,Omen,Deadlock,Clove,Jett,Neon,Ascendant,0.7990343074968235
Fracture,Omen,Deadlock,Clove,Jett,Neon,Immortal,0.7846971622193986
Fracture,Omen,Deadlock,Clove,Jett,Neon,Radiant,0.8014908936891147
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Iron,1.0118043202033036
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Bronze,1.0087759423972893
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Silver,1.0076535366370183
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Gold,1.008013553578992
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Platinum,1.0075264718339687
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Diamond,1.0106607369758578
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Ascendant,1.0121008047437527
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Immortal,1.0048157560355782
Fracture,Clove,Jett,Reyna,Deadlock,Skye,Radiant,1.0355442609063956
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Iron,1.006848792884371
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Bronze,1.0052816603134265
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Silver,1.0057687420584498
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Gold,1.0070817450232952
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Platinum,1.006234646336298
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Diamond,1.0110419313850063
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Ascendant,1.0110207539178315
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Immortal,1.0301863617111393
Fracture,Clove,Neon,Jett,Tejo,Deadlock,Radiant,1.0104913172384582
Fracture,Omen,Clove,Jett,Sage,Reyna,Iron,0.8067005506141466
Fracture,Omen,Clove,Jett,Sage,Reyna,Bronze,0.8030580262600593
Fracture,Omen,Clove,Jett,Sage,Reyna,Silver,0.8018720880982635
Fracture,Omen,Clove,Jett,Sage,Reyna,Gold,0.7995425667090217
Fracture,Omen,Clove,Jett,Sage,Reyna,Platinum,0.7979119017365524
Fracture,Omen,Clove,Jett,Sage,Reyna,Diamond,0.7945023295213892
Fracture,Omen,Clove,Jett,Sage,Reyna,Ascendant,0.7939517153748412
Fracture,Omen,Clove,Jett,Sage,Reyna,Immortal,0.778280389665396
Fracture,Omen,Clove,Jett,Sage,Reyna,Radiant,0.833722998729352
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Iron,0.8076747141041931
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Bronze,0.8047310461668784
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Silver,0.8035662854722575
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Gold,0.8036509953409572
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Platinum,0.8041168996188055
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Diamond,0.8027403642524354
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Ascendant,0.8014697162219399
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Immortal,0.8024015247776366
Fracture,Viper,Clove,Reyna,Jett,Deadlock,Radiant,0.8170986869970351
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Iron,1.0061499364675983
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Bronze,1.0057475645912748
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Silver,1.006573485811097
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Gold,1.0067005506141464
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Platinum,1.007420584498094
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Diamond,1.0078229563744177
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Ascendant,1.00568403218975
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Immortal,1.0299745870393902
Fracture,Brimstone,Jett,Clove,Deadlock,Tejo,Radiant,1.0035874629394326
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Iron,0.8046251588310038
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Bronze,0.7999661160525202
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Silver,0.7945235069885641
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Gold,0.7946293943244388
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Platinum,0.7869207962727658
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Diamond,0.7979119017365524
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Ascendant,0.8055781448538755
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Immortal,0.8013426514188903
Fracture,Harbor,Clove,Sage,Neon,Deadlock,Radiant,0.7652138924184667
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Iron,0.8073358746293943
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Bronze,0.8028250741211351
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Silver,0.7969589157136807
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Gold,0.7946505717916137
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Platinum,0.7872596357475645
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Diamond,0.7940152477763659
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Ascendant,0.8022109275730622
Fracture,Harbor,Clove,Jett,Reyna,Deadlock,Immortal,0.7818170266836086
